"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"plcl1",483.774375286205,3.50335092324034,0.830178984642422,4.21999470963399,2.44308051554712e-05,0.000753217935605638
"nhlh2",76.2960247149622,2.46808301261882,0.794127973258706,3.10791597290175,0.00188411628845107,0.0157039388189308
"vangl1",134.201212639593,2.60122440653899,0.831335370283327,3.12897117038635,0.00175419518577883,0.0149678731716265
"casq2",89.4353768931803,4.24776899668589,1.09317971737019,3.88570052040897,0.000102035230665253,0.00200689147847146
"dopey2",871.081029193833,2.06484188213879,0.563474087445508,3.66448418506641,0.00024783755240092,0.00374340285145471
"si:ch211-125e6.12",17.4600626450802,-2.22342572754848,0.579274490426771,-3.83829387327311,0.000123892154139799,0.00229551376057553
"si:ch211-125e6.13",17.3122774125637,-2.17328061676333,0.693472352742628,-3.13391097448683,0.00172493180419289,0.0147978390308124
"ddx3a",3219.7308898544,1.42391102448054,0.485190139210976,2.93474848189646,0.00333818155049618,0.0236339043772123
"mao",416.465234087891,2.21857170620675,0.678407233815869,3.27026540346253,0.00107446623088041,0.0106521585935627
"ndp",57.3836524106463,1.85497879857181,0.66253321875819,2.79982761022709,0.00511299040540312,0.0321153005743572
"fundc1",1094.40751689946,1.47229635954233,0.504983903426134,2.91553126654797,0.00355083525978169,0.024752732991694
"slc35a5",242.185820835754,1.01171309186985,0.389396738785981,2.59815502056864,0.00937261702196863,0.0490897759151861
"pou2f1b",543.484961236767,2.63239152888701,0.757725656031191,3.47406941804628,0.000512628391969501,0.00634743161996202
"si:ch211-218d20.15",126.61394933808,2.44439359333648,0.894752631490487,2.73192110009734,0.00629662179648024,0.0372856052850262
"slc25a6",106.673315059252,4.4173687393159,1.02319474106777,4.3172316686324,1.57998303621148e-05,0.00055945102357102
"upf3a",1082.80781837417,3.60281294797557,0.885534122723601,4.0685196149128,4.73127787648633e-05,0.00117137587099925
"appb",3775.37809707055,4.24595178400575,0.921851785595167,4.60589419075049,4.10697192034239e-06,0.000229845729915994
"ncam2",433.937939319197,4.6191679541939,0.992975853339852,4.65184318295096,3.28981220980249e-06,0.000198313255688421
"rcan1a",467.821979501975,2.22141350038892,0.722740154640313,3.07359911598444,0.00211493419760479,0.0170524853878444
"gli2a",230.084468805093,-2.09582894087153,0.388431264223101,-5.39562371495348,6.82859217297655e-08,1.28673597687431e-05
"sema5ba",50.7279794092728,2.22395853191839,0.720325011008521,3.08743761209213,0.00201890145021179,0.0164752630155684
