"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"acbd5b",46.4190891535625,1.58646545550968,0.296142910511627,5.35709415690164,8.457105382597e-08,0.00113942580819729
"kifap3b",875.048345144784,-0.848598477154486,0.173974434210273,-4.8777194247336,1.0731943319919e-06,0.0096394314899512
"ttpa",154.161223420005,-2.17062616839686,0.381994686377165,-5.68234649801823,1.32859143244362e-08,0.000358002247386258
