"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ndst1a",205.082478240876,2.11970501908796,0.33589943231511,6.31053468735681,2.78073077706238e-10,1.31146215273205e-06
"LOC796866",272.033395106301,0.696510689833606,0.176595804612585,3.94409533885365,8.01017883179488e-05,0.0215874319516872
"pls3",154.883885408432,-0.869363011291313,0.218415738470943,-3.98031303686006,6.88245768805145e-05,0.0198956615195837
"egr1",1370.21472251238,0.904743687384564,0.224506170102019,4.02992793905591,5.57939544693636e-05,0.0172549664108942
"tnip1",540.071701709321,-0.808370278317357,0.168590358776871,-4.79487845083261,1.62773496006718e-06,0.0016161694748246
"LOC100331216",117.888529690449,-0.995601665763012,0.259455282014755,-3.83727653579391,0.00012440635350447,0.0300887930623312
"si:ch211-165e15.1",185.879646444522,-0.934311191855131,0.196577746312158,-4.75288383035727,2.00535581121182e-06,0.00189155186892555
"myh14",467.434770069947,-0.926009954957754,0.216389467960606,-4.27936703059104,1.87425570111901e-05,0.00883945845040254
"ldlrad4b",776.162021908234,-0.730301821311847,0.198127088246286,-3.68602712418622,0.000227782084694944,0.0428473739765714
"mboat2a",78.4805844640521,-1.13468526721945,0.297477317619409,-3.81435894440584,0.000136536895912829,0.0302113345231072
"egr2a",141.853893467759,1.18560486983929,0.314485516629788,3.76998242254501,0.000163259045302661,0.0342209098848299
"vwa7",71.392361302257,-2.74147487304077,0.359325142011232,-7.62951030283062,2.35647099889442e-14,2.22274126970716e-10
"pvrl2l",170.305710154986,-0.786505993597014,0.206311845334948,-3.81221927572854,0.000137724610070884,0.0302113345231072
"rims3",310.717094390347,-0.746381538237629,0.17810505009313,-4.19068149862877,2.7811783803792e-05,0.0116593178101897
"pdk4",84.1924599306717,-1.47347263703892,0.389593325505423,-3.78207874872437,0.000155524141477297,0.0329658756063956
"trim67",65.0861406468907,-1.15529216372655,0.311548719635523,-3.70822311540267,0.000208718716734278,0.041015401991585
"ak7a",123.715563783259,1.29959956025183,0.288316049966694,4.50755190493889,6.55798910260428e-06,0.00475832555463961
"clocka",258.414654445904,-0.924807302674436,0.245609975766751,-3.76534910598542,0.000166316540460603,0.0342690130883525
"fosab",331.666961082104,1.72033069718877,0.27766661238166,6.19566998867019,5.80376161943435e-10,1.81787140657855e-06
"dnmt3aa",193.31643167523,-1.09523156844023,0.2159534017802,-5.07161063179254,3.94462837488419e-07,0.00046509633932619
