"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"fbxw7",724.595565322914,1.30557539740324,0.473499889055427,2.75728765218447,0.00582830549082863,0.0351939487151237
"trim2a",55.0047536155731,1.04988030611926,0.37957449455356,2.76594007548923,0.00567589637407754,0.0345191575541895
"fhdc1",107.934448304584,2.79608041511923,0.987240128594585,2.83221916748833,0.00462261521253052,0.0298721663841143
"gucy1a3",360.69043792187,2.43757510535743,0.78645791282242,3.0994349037821,0.00193890179625278,0.0160445157169659
"gucy1b3",201.300034911961,2.82244469663903,0.736663538798469,3.83138915934751,0.000127421776132322,0.00230624076761279
"usp53b",228.476398103263,2.80740314108369,0.730616745157076,3.84251135727819,0.000121781776864184,0.00223846111777354
"cdkn2a/b",136.695378286139,2.18424137098289,0.59194674964788,3.68992881924292,0.000224316808816854,0.00345295755715977
"cxxc4",59.7022730313971,2.92913663189693,0.889147234161143,3.29432125452248,0.000986596703634234,0.0100082144406194
"arhgef38",14.5632953011701,-1.45810007317083,0.54827699586232,-2.65942230692636,0.00782747808732364,0.0434421036155917
"sh3gl2a",1005.7386763042,6.32011142696639,1.12153631562554,5.63522673221806,1.74828166122342e-08,5.44382482950758e-06
"bnc2",82.3006748524026,2.81696352749484,0.839579782043125,3.35520648274752,0.000793057658464326,0.00857341719359345
"dnajb14",133.877955111481,2.60597035038832,0.772337509701743,3.3741341287369,0.000740482777652084,0.00817419570112725
"si:ch1073-440b2.1",480.562233876536,1.98405976750153,0.586723283025388,3.38159371700898,0.000720666455626433,0.00802391213114889
"zgc:172295",454.568950152026,2.07844903548697,0.597340853007019,3.47950257382203,0.000502345543884438,0.00625732296685398
"gpm6ba",1954.94461632012,7.99972143120873,1.30547220702204,6.12783741253074,8.90815452214465e-10,7.80670431945495e-07
"irs2a",520.119720836596,1.79460979915745,0.541350715829978,3.31505943684959,0.000916236408513068,0.00952508624589498
"raph1b",541.173100765308,1.60135533717313,0.586839977452262,2.72877683644754,0.00635697074776299,0.0374849026521549
"si:dkey-22o12.2",241.862042114646,3.95341264371618,0.897551973780479,4.40466152290263,1.05949173983261e-05,0.000435449502209268
"ubac2",72.0973563051646,1.39151318460096,0.480469487379519,2.89615307767049,0.00377768076143957,0.0258444354686549
"dachc",80.1961664694034,3.19646055850232,0.803974591471152,3.97582285859717,7.01363194843339e-05,0.00150904388573147
"si:ch211-269i23.2",177.741669453479,1.51210221069501,0.450163486103663,3.3590067994693,0.000782231427116673,0.00849016427506138
"eef1a1b",772.705783453758,2.76586892102322,0.741740096342224,3.72889228270479,0.000192323335582399,0.00308712430274667
"kcnq5b",108.350945673176,1.7434156757527,0.53587099094755,3.25342424800774,0.00114023122067768,0.0111159600596251
"nt5c2b",252.818338947801,1.29391874470491,0.473369202332884,2.73342401307087,0.00626795842388481,0.0371712784330231
"anos1a",159.362308714089,2.86600546399188,0.785529439604217,3.64850165951246,0.000263774199501872,0.00389863078347844
"LOC101885607",145.330668050546,-1.29491998047167,0.488873077597354,-2.64878562516832,0.00807815553872609,0.0444339444261129
"nlgn4a",309.643985845778,3.576891722368,0.938903169193775,3.80964921594571,0.000139164097208253,0.00245498118756922
"dhrsx",275.682472878887,3.89374383077386,0.919252171553704,4.23577332887093,2.27766454616258e-05,0.000709321557017987
"LOC110439842",211.369775772149,-1.15053920636892,0.282874197355396,-4.06731761724953,4.75574031958976e-05,0.00114945905037629
"epha6",425.715983663718,5.55821010639293,1.02209648808044,5.43804833615227,5.38673625869511e-08,1.1171104117555e-05
"kctd12.2",235.898017004469,1.99115968617467,0.643504738086216,3.09424246369402,0.00197316158746627,0.0162439032868776
"zgc:172122",90.68275238075,1.39852398103877,0.493425858586891,2.83431432848688,0.0045924135981753,0.0297264951683651
"znf827",886.882454609726,1.86292477065348,0.62273777220413,2.99150758763164,0.00277603639386374,0.0207816425219334
"nr3c2",46.4639363492431,2.48072565440989,0.686194496345989,3.61519316698086,0.000300123753520815,0.00428557062888408
"dclk2a",613.034919217061,4.02569172998767,0.863858594558679,4.66012812206179,3.16012617044065e-06,0.000193358440703516
"si:ch211-15e22.3",211.197371951456,3.5539904379867,0.937161594248371,3.79229202284703,0.00014926324361969,0.00258447070708484
"gpm6ab",5219.25654706675,5.75501556524093,1.05201207874586,5.47048430480158,4.48807453293812e-08,9.77592146201561e-06
"wdr17",648.420151519778,4.37299030244959,0.92325471070927,4.7364938967819,2.17447286601484e-06,0.00014761991398868
"asb5b",237.674913752545,1.97005604708571,0.649352025012134,3.03387988518077,0.00241430534009755,0.0188043099697334
"tenm3",572.051352234722,4.52835133162911,1.00414081065167,4.50967761054379,6.49262173785239e-06,0.000309991308879149
"stox2a",869.537663591981,4.86102245829431,0.988319725492291,4.91847155622943,8.72225881667764e-07,7.7437125906105e-05
"ccdc149b",266.916789949443,1.81237480233858,0.525722298606938,3.44739952469396,0.000566010893500489,0.00676796564424639
"si:ch211-113e8.11",234.037482383492,1.13299188817755,0.342173031790464,3.31116652370009,0.000929079026557964,0.00962157548664582
"si:ch211-113e8.3",728.218560542801,3.54040569541062,0.848997505155193,4.17010141244579,3.04464123814828e-05,0.000847631103191549
"maml3",194.884032029761,1.79894147969517,0.522354768335256,3.44390745283784,0.000573371929499218,0.00683492549745733
"dtx4",37.8348608735032,2.78022097260795,0.699567976306957,3.9741970284072,7.06170887132589e-05,0.00151417083589037
"LOC797711",277.557589138522,4.63020914805128,1.02061431022866,4.53668844503457,5.71444289574669e-06,0.000283464234264016
"fbxo41",70.0353735732856,3.18989392975581,0.79528756608957,4.01099434439862,6.04635588683741e-05,0.00136543100895854
"rnf24",453.782902697668,1.53919788138923,0.548640281632896,2.80547734630089,0.00502421129158001,0.0316175001525027
"smox",849.091219808248,1.94290758687328,0.620126713555953,3.13308158542661,0.00172981352991829,0.0147408545066782
"adra1d",71.1636870598674,3.41358705171559,0.944376036152393,3.61464810736127,0.000300755844698117,0.00428679644958749
