"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"appa",2697.5956589227,2.38004485781191,0.761683168429135,3.1247176732557,0.00177975787976906,0.0338366053414136
"nrp2a",204.126423908008,3.50684552957538,1.12157604246493,3.12671223064668,0.00176772863719934,0.0337227071105005
"lancl1",733.825696380208,2.38272347758172,0.782787348591349,3.04389625339437,0.00233535661616703,0.0392842857293338
"si:dkeyp-9d4.3",408.659114446776,4.52772139775206,1.28916172579617,3.51214382738193,0.000444507370767641,0.0139750224428016
"fscn1b",272.842214689549,5.01072777459751,1.5453472643087,3.24246070143918,0.00118502290087032,0.0263143405393062
"atp1b1b",1038.62393505725,6.119561882284,1.64016425807626,3.73106647834259,0.000190670896952119,0.00865731131506787
"cplx2l",1671.32022000402,5.91080567661572,1.67777534673267,3.52300186561122,0.00042668835681998,0.0138543476787813
"pcdh10a",527.281701273013,5.84111983850731,1.27844361317834,4.56893036055436,4.90219618826305e-06,0.00119032783314792
"pcdh18a",142.838955800566,3.8011341185332,1.06563349670007,3.56701823873226,0.000361066358666169,0.0126669898514862
"LOC101887098",50.141662793539,-2.76732434257338,0.898194578855814,-3.08098535408508,0.00206316796884272,0.0367243898454004
"camk2d2",1660.85826489778,6.9282135997022,1.48458412439621,4.66677063687444,3.05970551475304e-06,0.00110490297558452
"pcdh7a",357.796116655105,4.36461536052015,1.20116710500972,3.63364542894707,0.000279444820890357,0.0108189217571398
"micu3a",175.54935852032,5.85938778203601,1.56569661285003,3.74235195627726,0.000182305936642177,0.00839697385288574
"LOC110439786",223.371671517651,2.91001237311904,0.874592727031762,3.32727712359922,0.000876991113218324,0.0218163746973097
"mtmr7b",262.726574965925,2.20749825844221,0.733192913847778,3.01080140949168,0.00260559203818857,0.0419665035683703
"ptprdb",630.256783062459,4.89299027443959,1.19759831890237,4.08566895695391,4.39500046628505e-05,0.00381777464156701
"prss12",77.1403138714754,3.41588662705632,1.07204279416974,3.18633420758338,0.00144088044724547,0.0297759743857693
"ndst3",152.518756853137,4.04904455775967,1.0653326302746,3.80073269389674,0.000144268867444467,0.00730798691574139
"spock3",965.395064692194,4.35614256775866,1.15439036471333,3.7735437690009,0.000160944967659406,0.00786728584801635
"cpe",3223.49914293188,8.23638256447578,1.54224248938182,5.34052369921231,9.2678460417157e-08,9.41065512390396e-05
"gria2a",1580.06453817813,6.91459216631665,1.67041795437526,4.13943836523399,3.48157120568982e-05,0.00335867403016795
"LOC103908754",63.0834590576883,-2.9948105833826,0.987881008215302,-3.03154991185932,0.0024330169235904,0.0401115609270007
"gucy1b3",178.142857367745,2.69463501904785,0.865989020373152,3.11162723274106,0.00186059277272932,0.0347006287107343
"sh3gl2a",911.176765816237,6.66429208159359,1.49445149512569,4.4593565621433,8.22060660858542e-06,0.00157290612038426
"bnc2",76.0372142762806,2.84337669279923,0.817582988474243,3.47778358023995,0.00050557794570081,0.0150990718302278
"gpm6ba",1367.58495681556,8.00922331858466,1.55127715822636,5.16298668881449,2.43040429151037e-07,0.000193902862385893
"si:dkey-22o12.2",187.717596290294,3.96145122509429,1.01140888107276,3.91676531542073,8.97450375433121e-05,0.0055787225343187
"nlgn4a",214.664867192069,4.26228795443024,1.28448712101922,3.31828002374067,0.000905736329254876,0.0222833082150052
"epha6",249.341135324788,5.19082947278937,1.34005091639488,3.87360615129027,0.000107236665642888,0.00606047291131424
"znf827",656.383144830648,2.20918666050832,0.671604985442984,3.28941373038076,0.00100396328189657,0.0236862119012026
"nr3c2",56.3455885884692,1.90591254630882,0.631931242629318,3.01601253069679,0.00256122675200707,0.0415812429497419
"dclk2a",414.998780093501,3.88916220235197,1.16871343106272,3.32772953487454,0.0008755682642214,0.0218052613761894
"gpm6ab",3773.37149213102,5.44113124059103,1.17577475227352,4.62769865577559,3.6975149764786e-06,0.00114720537582716
"tenm3",443.274443390132,4.18619271504448,0.955212652022858,4.38247201414194,1.17340242803001e-05,0.00187960799926753
"stox2a",700.624755200047,3.43450731105884,1.05688071355917,3.24966409831884,0.00115541395038037,0.0258473896280199
"maml3",196.055707216067,1.36961904544974,0.436662999065588,3.13655850937812,0.00170943324539241,0.0329198528179491
"fbxo41",77.2124280661508,4.62253399969889,1.15222533176352,4.01183160295908,6.02494723380607e-05,0.00457767079850697
"rnf24",474.201401847014,1.6796301761415,0.470806338835483,3.56756066686779,0.000360319972841594,0.0126669898514862
"smox",772.415805637002,2.48560821740358,0.818086530436469,3.0383194502389,0.00237901615694127,0.0395422931026124
"adra1d",66.2653578936922,2.8495060856593,0.912173826951358,3.1238630198181,0.00178493531539038,0.0339061819817225
"si:ch211-214c7.4",229.55694484555,1.80771227538232,0.54745949116015,3.30200189159477,0.000959974227648872,0.023034225855476
"spryd7a",176.180157922602,1.40037217092396,0.388817162518223,3.60162129123692,0.000316238817828239,0.0116383178772076
"neurl1aa",38.5199864144988,2.71185498788512,0.77037202216682,3.52018883066068,0.000431239665172802,0.0139011008373668
"caly",275.098364409426,5.76477579504092,1.25475403514268,4.59434728527123,4.34105902338858e-06,0.00119032783314792
"zgc:175214",370.282541624398,3.47274755754692,0.912381002017005,3.80624711591944,0.000141091413890811,0.00719598423494708
"mast1a",54.75756203361,3.93325090371833,1.29439290284167,3.03868392285171,0.00237614011835716,0.0395422931026124
"LOC103909284",1116.96412629076,2.81772301456606,0.803220253977589,3.50803282239529,0.000451433349635317,0.0140915718041175
"tbc1d9",160.842111558947,2.15379574486726,0.703448066088046,3.06176937388536,0.0022003291105507,0.0378392240189316
"pgam1b",1220.84494854362,2.5600849296281,0.772761384404259,3.3129048387967,0.00092332389838542,0.0225176119716505
"prkacab",425.778056805349,3.21113487857063,0.914283278680483,3.51218812970639,0.000444433275909192,0.0139750224428016
"LOC103909412",72.3531213683009,-2.30736513642345,0.754979293288219,-3.0561965830533,0.00224164231978299,0.0382428433168666
"LOC100149247",26.4138831039205,-1.99225456976367,0.678418100157815,-2.93661765406942,0.00331812926489883,0.0489265278208415
"si:dkey-27j5.8",24.4605181273836,-3.01421285133172,0.96832809624233,-3.11280119107212,0.00185320809702434,0.0346711515435179
"LOC100537163",84.389505202091,-1.84661290059786,0.557714048982024,-3.31103888088961,0.000929502927245605,0.0226189170933982
"LOC100007608",265.787812014339,4.89150027792415,1.50350506771288,3.25339793191722,0.00114033683591203,0.0256019945501898
"olfm2b",367.818954169357,5.12177188663204,1.57193282226952,3.25826384822054,0.00112096130359793,0.0252940955162366
"dnm3b",311.679953672065,6.83238626857282,1.59666419881844,4.27916294085437,1.87597494439322e-05,0.00243647699318606
"cacna1eb",165.687213188568,5.12611031997834,1.49515486464806,3.42848118357623,0.000606968609042374,0.0171416836376708
"si:ch73-140j24.4",82.3092926439285,4.61188840765548,1.16061780881098,3.97364952755655,7.07796890091444e-05,0.00497932266223797
"c1ql3b",107.960689674702,2.9952395370647,0.881215580987966,3.39898612971257,0.000676361463253934,0.0186074368566867
"egfra",73.1931894857633,1.29581895281521,0.360945331543307,3.5900698515053,0.00033058935893077,0.0119038433545746
"si:ch1073-184j22.1",42.2333515491345,2.13040511247109,0.692410299258635,3.07679581709302,0.00209238572854927,0.0370864354851983
"mb21d2",63.3749060675396,3.57180064667317,1.15918063815368,3.08131496430296,0.00206088522917004,0.0367243898454004
"ephb3a",419.175212115473,4.23935161019524,1.39337501881869,3.04250582430377,0.00234617276963476,0.0393578271056588
"ak5",357.789161055773,5.13554434599972,1.54062874948125,3.33340809570698,0.000857890086249112,0.0216302557976511
"anxa13l",74.8595061721121,4.01839519005414,1.19995228664485,3.34879581028164,0.000811635875829282,0.0207985079784234
"penka",197.20132579451,5.37357863849844,1.53341724446448,3.50431603524523,0.000457781734889506,0.0142251391056211
"gpr158b",192.415947515554,5.89931010954571,1.50217751720652,3.92717241602457,8.59503682681795e-05,0.00552555953211659
"dpp6b",481.249031236796,3.01376473297683,0.915919624476966,3.29042489366666,0.00100036203105422,0.0236477115467938
"zbtb41",163.821130286829,1.96431409278903,0.65134326849223,3.01578935073075,0.00256311256286291,0.0415812429497419
"LOC100331996",167.619384939967,-4.54358464909203,1.44225965303346,-3.15032361859089,0.00163089699924948,0.0320709578047836
"arhgef4",720.733761981897,3.98619622506946,1.03944557904114,3.83492537314615,0.000125602424205775,0.0067018972540571
"glula",4375.10808746987,4.06977194304618,0.862404175796799,4.71910046039145,2.36889819467415e-06,0.000884282487120902
"plppr4a",504.72139096482,4.59529401324409,1.49076258950027,3.08251229646466,0.00205261249965613,0.0366826485038546
"nebl",209.163255683451,4.45276275234977,1.26359675424376,3.52387954257977,0.000425277537766615,0.0138494561189445
"tox",402.822469268473,3.7467129305879,1.17702037801194,3.1832184052041,0.00145647706793792,0.0299263785929411
