"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gramd4a",43.3314919760028,-2.88192066406202,0.898975975108337,-3.20578162693916,0.00134696166362248,0.0488219019295313
"LOC103910966",125.837386009627,-5.28411788796441,1.32607904727851,-3.9847684033685,6.75459710999924e-05,0.0209286758020516
"hook3",306.286940674515,1.11164706585009,0.301393590163185,3.68835669414272,0.000225707090472269,0.0243451943741549
"ythdc2",34.7209149305391,-3.35890563510727,0.808580445079049,-4.15407725421667,3.2660282612104e-05,0.0162749494878102
"LOC110439800",111.832415415004,-3.44182976391185,0.982529125216794,-3.50303077596037,0.000459996312105106,0.0312164491864008
"elac1",102.47799126347,1.3270561320113,0.389636020011165,3.40588668361122,0.00065949546186164,0.0364938296130408
"rictora",50.3850673031308,-3.20810562669867,0.89107674119134,-3.60025739467685,0.000317902325617401,0.0272848501581291
"mapk1",105.668543938297,-3.92588204482636,1.22082339361762,-3.21576574085213,0.00130096982373539,0.0487967072026479
"si:ch211-225b11.1",213.940367107554,-4.09469532803158,1.03088981409954,-3.97200095687066,7.12714335414424e-05,0.0211744687842643
"si:dkey-114c15.7",450.625690168761,-5.71806620931103,1.66324943815597,-3.43788855606084,0.000586268929585614,0.0344382840044417
"dgcr8",500.427293432711,-3.47402387067612,1.00232484497066,-3.46596603696658,0.000528330013855773,0.0336797880833309
"abca2",421.006008718154,-4.40827868308672,1.18101211090788,-3.73262783875936,0.000189492469201539,0.0237710531558079
"abcb9",150.511154278902,-3.62407647829307,1.13066531924661,-3.20526013896658,0.00134940462967893,0.0488219019295313
"c2cd2l",375.276706637478,-3.78929794263443,1.15815252174051,-3.27184707670432,0.00106847352061387,0.0439957769966833
"usp20",235.889820687907,-4.1734673648485,1.17964177994631,-3.53791077579371,0.000403306316628782,0.0303935574907222
"aif1l",241.817495732973,-4.29504787175725,1.26237678182188,-3.40235018071118,0.000668089740019801,0.0367306704397363
