"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"zgc:64072",487.47222837369,1.77920189282413,0.597608152862107,2.97720485288404,0.00290889574408342,0.0199177281105191
"gas6",258.695998285857,1.07925317617049,0.396231336248305,2.72379561492874,0.00645364309822012,0.033490288333104
"LOC101885604",303.019585172731,-2.86152930905214,1.07466331926609,-2.66272167082649,0.00775114974624531,0.0374636308039411
"appa",2697.5956589227,2.41681106666674,0.704833187055613,3.42891213275979,0.000606005685703299,0.00701161227433751
"si:ch211-132g1.3",66.4402224541398,2.37547329459134,0.506711314380714,4.68802102336035,2.75859685092729e-06,0.000193339589638266
"farp1",312.017475488461,3.29267459510354,0.795060656672137,4.14141307014939,3.45172692706458e-05,0.0009986669009621
"si:ch211-235f1.3",1278.03671252913,-3.47655700385162,1.18177491576034,-2.94180977907697,0.00326300296430296,0.0215097310992452
"LOC101882161",69.5709569747525,-1.45984789343303,0.551757778606303,-2.64581298177707,0.00814948581896995,0.0387005372127486
"spry2",203.528197028555,2.32869718505233,0.767932141131999,3.03242573180961,0.00242596786293943,0.0177047744395849
"ndfip2",2659.40459994167,3.65465558023723,1.03847813647281,3.51924171716342,0.000432782204856884,0.00562063790013812
"nrp2a",204.126423908008,2.94969231202433,1.03086759392211,2.8613687435859,0.00421816126523189,0.0255224394093292
"abcb6a",391.827567207168,2.31624143227772,0.675918479531777,3.4268058980755,0.000610725450854145,0.00704283392261588
"cnppd1",2220.39977726972,-1.52514168102518,0.541847144827841,-2.81470834640969,0.00488215194462352,0.0281303297730611
"retreg2",171.852935213016,1.99376347187164,0.586959172329985,3.39676687214415,0.000681870316305856,0.0076463526504367
"hecw2b",101.058885544808,2.4507229027418,0.652267176166635,3.75723781954608,0.000171799210361798,0.00299941498978114
"klf7a",31.5302875145198,2.97997904245794,1.10354045724819,2.70038041911835,0.00692602303109096,0.0347951920138797
"lancl1",733.825696380208,2.20696856131131,0.723334132983897,3.05110523708749,0.00228000646121281,0.0169215228433568
"arglu1b",1594.65959790919,2.1566587219601,0.670295649144051,3.21747384861307,0.00129324816042211,0.0116823417158131
"si:dkeyp-9d4.3",408.659114446776,3.93957062592774,1.18728979504912,3.31812051476847,0.00090625374028931,0.00922856980045617
"myo15ab",615.160482200713,-3.5417152611359,0.998920477533402,-3.54554275419534,0.000391805422211518,0.00523267683226843
"fscn1b",272.842214689549,4.67233465744142,1.42095269338865,3.28817045013578,0.00100840766510134,0.0099093726639088
"zgc:56409",245.634325026872,-1.63638631233202,0.566094970031334,-2.89065686671168,0.00384437616088657,0.0240298140861157
"trim2b",175.358889437697,4.37716412262256,0.813686251015446,5.37942495299637,7.47241358162683e-08,2.21070040479715e-05
"dachb",85.1983473510354,1.11665799660631,0.425487419883982,2.62442071004306,0.00867964992069667,0.0403847122407081
"tnrc5",325.066493548947,1.68269119741297,0.587627333436272,2.86353459355453,0.0041894306457622,0.0254496172976687
"zgc:103678",287.394273343702,3.08673590545261,1.08467428007265,2.84577219370027,0.0044303877098943,0.0263921644965591
"atp1b1b",1038.62393505725,5.74158296708568,1.51328034816226,3.79413039629986,0.000148161800376509,0.00269962687803796
"LOC100334711",9.24067369498389,-1.66642231743609,0.573712139960041,-2.90463143685989,0.00367685786843654,0.0232568888514438
"ttyh3b",237.782583164933,4.72313421173847,0.958204004286949,4.92915307242241,8.25868495372835e-07,9.03270520275491e-05
"cplx2l",1671.32022000402,5.58496598069309,1.55058886911579,3.60183546517902,0.000315978337122435,0.00451476956204815
"gne",173.738003652675,1.89192830424373,0.570151089339737,3.31829288695155,0.000905694615839302,0.009227189507235
"pcdh10a",527.281701273013,7.23825689017884,1.18455938924694,6.11050569172428,9.93159354374789e-10,2.01859638776676e-06
"si:dkeyp-106c3.2",18.4823252129983,-2.50484444898003,0.563841237650647,-4.44246408690671,8.89344808806064e-06,0.000416336274218424
"pcdh18a",142.838955800566,4.44329950652447,0.980382012742805,4.53221239146718,5.8369117804304e-06,0.000319915232190332
"LOC101886760",124.081024806914,-1.94993477401598,0.539305337593622,-3.61564152640613,0.000299604735849496,0.00435220935519309
"ank2a",779.17700693642,3.85323768075171,1.51622534090242,2.54133576112001,0.011042981479211,0.0471448132816306
"camk2d2",1660.85826489778,6.51396696721949,1.36817665043669,4.76105696230117,1.92581677592599e-06,0.000155104292575187
"ppp2r2ca",232.033536787023,1.64458705746438,0.605729105448058,2.7150537140656,0.00662650217771161,0.0339967160526685
"crmp1",127.194534658023,2.02660649401358,0.764433857708898,2.65112079165039,0.00802251441972106,0.0382989091205709
"LOC101884963",10.7343921723042,-2.24919271639634,0.740071610282191,-3.03915551569222,0.00237242352241204,0.0174287378649487
"pcdh7a",357.796116655105,4.58362994577392,1.10720766828213,4.13981051349256,3.47592814837135e-05,0.00100091956952512
"hgsnat",191.119241552421,2.49525744138574,0.831308007155277,3.00160400225721,0.00268561283190749,0.0189391268190254
"micu3a",175.54935852032,5.44833905978162,1.42388727239597,3.82638370705691,0.000130039539571763,0.00248174050872872
"LOC110439786",223.371671517651,2.39929734065833,0.80358581491039,2.9857387924722,0.00282894171308998,0.0195683177487988
"mtmr7b",262.726574965925,3.03817928532308,0.677373196298805,4.48523694460278,7.28329522445648e-06,0.00036105603765141
"mtus1b",893.702523877302,2.31099951989987,0.822374709741111,2.81015392682417,0.00495178111180074,0.0283174540015991
"fat1a",986.654666421171,2.11056972214429,0.710576850357626,2.97022021063881,0.00297586345200105,0.020212004899556
"ankrd37",24.7389408748093,1.60417839468371,0.497595037926286,3.22386332743406,0.00126473745925778,0.0115177679498942
